respondent_id,age,gender,education_level,residence_type,marital_status,relationship_to_hh,province,population_weight,mobile_money_registered,savings_mobile_banking,bank_account_current,bank_account_savings,bank_account_everyday,postbank_account,bank_overdraft,debit_card,credit_card,savings_microfinance,savings_sacco,savings_group_friends,savings_family_friend,savings_secret_place,loan_bank,loan_mobile_banking,loan_sacco,loan_microfinance,loan_shylock,loan_group_chama,loan_govt,loan_employer,loan_family_friend,loan_shopkeeper_cash,loan_goods_credit,loan_digital_app,loan_agri_buyer_supplier,loan_hire_purchase,loan_mortgage,insurance_motor,insurance_home,insurance_crop,insurance_livestock,insurance_nhif,insurance_health_other,insurance_life,insurance_education,insurance_other,pension_nssf,pension_mbao,pension_other,financially_excluded,year,county
22749080,25,Female,Primary,Urban,Married/living with partner,Spouse,Western,1973.2174,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22713411,28,Female,Tertiary,Urban,Married/living with partner,Spouse,Eastern,774.16,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Included,2016,Unknown
23105988,24,Female,Tertiary,Urban,Single,Father/mother,Nairobi,2811.5354,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Included,2016,Unknown
24153061,44,Female,Secondary,Urban,Married/living with partner,Spouse,Eastern,2394.1702,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23710444,25,Female,Tertiary,Urban,Married/living with partner,Son/daughter,Eastern,2137.404,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23800567,45,Female,Tertiary,Urban,Married/living with partner,Head,Nyanza,2010.3164,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Included,2016,Unknown
23177758,41,Female,Primary,Urban,Widowed,Head,Nairobi,4875.5596,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23033672,26,Male,Tertiary,Urban,Single,Father/mother,Western,1701.7107,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
22996202,42,Female,Primary,Urban,Married/living with partner,Spouse,Coast,2316.5217,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22469053,35,Female,Secondary,Rural,Married/living with partner,Spouse,Central,2607.9895,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23327209,30,Female,Secondary,Urban,Married/living with partner,Spouse,Rift valley,1768.2217,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23299599,21,Male,Primary,Urban,Single,Head,Nairobi,7472.098,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23274470,29,Female,Tertiary,Urban,Married/living with partner,Spouse,Rift valley,987.2378,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23587440,23,Female,Secondary,Urban,Married/living with partner,Spouse,Eastern,454.46594,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22710446,35,Female,Primary,Urban,Married/living with partner,Spouse,Nyanza,3623.5898,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24048877,46,Male,Secondary,Rural,Married/living with partner,Head,Rift valley,6552.791,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23109098,27,Female,Secondary,Urban,Single,Head,Coast,1500.8306,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
24153860,45,Female,Secondary,Urban,Widowed,Head,Eastern,627.2775,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22467247,28,Male,Secondary,Urban,Married/living with partner,Head,Coast,2628.4927,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
22470855,26,Female,Secondary,Urban,Married/living with partner,Spouse,Coast,1396.2596,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23857361,56,Male,Primary,Rural,Married/living with partner,Head,Central,4885.3154,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22653857,47,Female,Secondary,Urban,Widowed,Head,Nyanza,3843.8362,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23269024,40,Male,Primary,Rural,Married/living with partner,Head,Central,3936.4043,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Included,2016,Unknown
23591723,53,Female,Primary,Rural,Widowed,Head,Nyanza,2350.2666,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22956733,56,Female,Primary,Urban,Widowed,Head,Eastern,1014.66223,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23072704,38,Male,Primary,Urban,Married/living with partner,Head,Coast,5405.218,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23235064,34,Female,Tertiary,Rural,Married/living with partner,Spouse,Coast,1338.7164,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
22467248,28,Female,Tertiary,Urban,Married/living with partner,Spouse,Coast,1759.5879,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23102601,43,Male,Primary,Rural,Married/living with partner,Head,Nyanza,5692.4023,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23798309,31,Male,Secondary,Rural,Married/living with partner,Son/daughter,Central,1572.6376,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23185117,24,Male,Secondary,Urban,Married/living with partner,Head,Nairobi,4637.182,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22701129,29,Female,Tertiary,Urban,Married/living with partner,Spouse,Eastern,1137.4661,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23448087,62,Female,Secondary,Rural,Widowed,Head,Eastern,1079.5935,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23356633,47,Female,Primary,Urban,Married/living with partner,Spouse,Western,3194.9172,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23571408,30,Female,Secondary,Urban,Married/living with partner,Spouse,Rift valley,1009.10736,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23181112,25,Female,Secondary,Rural,Married/living with partner,Spouse,Nyanza,2880.154,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23864894,43,Female,Secondary,Rural,Married/living with partner,Spouse,Central,2257.0154,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
22714147,18,Female,Secondary,Urban,Single,Son/daughter,Nyanza,4356.2163,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23922332,59,Female,Secondary,Urban,Married/living with partner,Head,Nyanza,837.24927,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24150139,38,Female,Tertiary,Urban,Married/living with partner,Spouse,Nairobi,3457.1372,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23798395,23,Female,Secondary,Urban,Married/living with partner,Spouse,Coast,1414.2379,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23503885,35,Female,Primary,Rural,Widowed,Head,Eastern,3208.438,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23949061,31,Female,Primary,Rural,Married/living with partner,Head,Eastern,3406.3958,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22705927,54,Male,Tertiary,Urban,Married/living with partner,Sister/brother,Coast,385.65698,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Included,2016,Unknown
23176474,30,Male,Primary,Rural,Married/living with partner,Head,Rift valley,2923.3628,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Included,2016,Unknown
23158104,28,Male,Tertiary,Urban,Married/living with partner,Father/mother,Nairobi,4199.904,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Included,2016,Unknown
22682678,26,Female,Secondary,Urban,Married/living with partner,Spouse,Central,3705.381,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22620651,23,Male,Primary,Urban,Single,Head,Central,3106.194,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23294720,30,Female,Primary,Urban,Married/living with partner,Spouse,Nyanza,715.7187,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22895136,26,Female,Tertiary,Urban,Married/living with partner,Spouse,Rift valley,530.5178,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23617825,43,Female,Primary,Rural,Married/living with partner,Spouse,Rift valley,4973.4375,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23963707,22,Female,Secondary,Urban,Married/living with partner,Spouse,Central,701.2577,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Included,2016,Unknown
22483912,37,Male,Primary,Urban,Married/living with partner,Head,Central,4803.2217,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23179783,32,Female,Primary,Urban,Married/living with partner,Head,Eastern,296.48196,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22686831,40,Male,Tertiary,Urban,Widowed,Head,Central,5535.141,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23595079,30,Female,Primary,Rural,Married/living with partner,Spouse,Rift valley,848.5357,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
24015087,24,Male,Secondary,Urban,Single,Son/daughter,Eastern,2144.317,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23772543,23,Male,Secondary,Urban,Single,Head,Nyanza,5925.4917,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23749368,30,Female,Secondary,Urban,Single,Head,Rift valley,912.5817,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23127947,25,Female,Primary,Urban,Married/living with partner,Spouse,Rift valley,1941.2571,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23729915,30,Female,Secondary,Urban,Married/living with partner,Spouse,Rift valley,789.071,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23915492,47,Female,Tertiary,Urban,Single,Head,Rift valley,3320.5894,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23313648,25,Female,Primary,Rural,Widowed,Sister/brother,Eastern,293.72684,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23974606,32,Female,Primary,Urban,Married/living with partner,Spouse,Eastern,2394.1702,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22678805,39,Female,Secondary,Urban,Married/living with partner,Spouse,Eastern,1137.4661,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23796534,60,Female,Secondary,Urban,Widowed,Head,Rift valley,3803.418,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23303854,27,Female,Secondary,Urban,Married/living with partner,Spouse,Rift valley,818.4611,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23954307,24,Male,Secondary,Urban,Single,Head,Central,6333.9185,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
22924985,35,Female,Tertiary,Urban,Married/living with partner,Spouse,Rift valley,742.81165,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23716404,42,Male,Primary,Rural,Married/living with partner,Head,Western,2441.8782,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Included,2016,Unknown
23186476,40,Female,Secondary,Urban,Single,Head,Nairobi,4875.5596,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
23680006,49,Female,Primary,Rural,Married/living with partner,Spouse,Eastern,3301.799,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23918762,35,Male,Primary,Rural,Married/living with partner,Head,Rift valley,4579.8525,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
22913019,46,Female,Secondary,Urban,Single,Head,Nairobi,3362.5461,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
24009710,40,Male,Tertiary,Urban,Married/living with partner,Head,Rift valley,919.6574,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Included,2016,Unknown
22680792,30,Female,Primary,Urban,Married/living with partner,Spouse,Nyanza,3371.3596,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23523945,44,Female,Primary,Urban,Married/living with partner,Head,Nyanza,837.24927,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22804357,30,Female,Secondary,Urban,Married/living with partner,Spouse,Nairobi,3767.3557,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22679372,27,Male,Tertiary,Urban,Single,Other relative,Central,5535.141,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22680673,24,Female,Secondary,Urban,Married/living with partner,Spouse,Central,4240.1055,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
22476416,20,Female,Secondary,Rural,Married/living with partner,Spouse,Eastern,2410.402,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22835685,36,Male,Primary,Urban,Married/living with partner,Head,Coast,385.65698,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Included,2016,Unknown
22965239,57,Male,Secondary,Urban,Married/living with partner,Head,Nairobi,4345.562,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Included,2016,Unknown
22931163,26,Female,Tertiary,Rural,Single,Son/daughter,Central,2961.8618,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
22452615,28,Female,Primary,Urban,Divorced/separated,Head,Nairobi,7058.962,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
24148366,23,Female,Secondary,Urban,Married/living with partner,Spouse,Nairobi,3398.3179,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23528624,52,Female,Tertiary,Urban,Married/living with partner,Spouse,Western,937.85486,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
23956300,28,Female,Secondary,Urban,Married/living with partner,Spouse,Rift valley,455.04184,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Included,2016,Unknown
22630290,62,Male,Primary,Rural,Married/living with partner,Head,North eastern,2583.1658,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23775428,22,Female,Secondary,Urban,Single,Head,Nyanza,2565.0857,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Included,2016,Unknown
22679194,24,Female,Primary,Urban,Married/living with partner,Spouse,Coast,1368.8538,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23692913,25,Female,Secondary,Rural,Married/living with partner,Spouse,Rift valley,2257.652,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
23148761,35,Female,Primary,Urban,Widowed,Head,Eastern,658.78217,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Included,2016,Unknown
22550564,31,Female,Tertiary,Urban,Divorced/separated,Head,Rift valley,606.0868,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Included,2016,Unknown
